8305
8851
8232
7994
7451
7689
7104
8734
7337
12259
7405
8092
8273
8263
8609
7152
8650
7392
11436
7579
4684
4864
4903
8450
6138
6784
8150
6923
6697
4922
5316
15544
4385
9059
4607
4663
10611
4980
8343
4780
